Country,Sex,Age Group,Year,Ethnic Group,Value ('000 Person),
Malaysia,Female, 0 - 4,2002,Other Malaysian,21.0,
Malaysia,Female, 0 - 4,2002,Non-Malaysian Citizens,48.8,
Malaysia,Female, 0 - 4,2003,Total Ethnic Group,1295.9,
Malaysia,Female, 0 - 4,2003,Bumiputera,163.1,
Malaysia,Female, 0 - 4,2003,Malay,733.5,
Malaysia,Female, 0 - 4,2003,Chinese,252.4,
Malaysia,Female, 0 - 4,2003,Indians,86.6,
Malaysia,Female, 0 - 4,2003,Other Malaysian,20.2,
Malaysia,Female, 0 - 4,2003,Non-Malaysian Citizens,40.1,
Malaysia,Female, 0 - 4,2004,Total Ethnic Group,1270.4,
Malaysia,Female, 0 - 4,2004,Bumiputera,164.2,
Malaysia,Female, 0 - 4,2004,Malay,723.6,
Malaysia,Female, 0 - 4,2004,Chinese,244.3,
Malaysia,Female, 0 - 4,2004,Indians,84.7,
Malaysia,Female, 0 - 4,2004,Other Malaysian,19.7,
Malaysia,Female, 0 - 4,2004,Non-Malaysian Citizens,34.0,
Malaysia,Female, 0 - 4,2005,Total Ethnic Group,1243.1,
Malaysia,Female, 0 - 4,2005,Bumiputera,165.9,
Malaysia,Female, 0 - 4,2005,Malay,712.7,
Malaysia,Female, 0 - 4,2005,Chinese,235.1,
Malaysia,Female, 0 - 4,2005,Indians,81.6,
Malaysia,Female, 0 - 4,2005,Other Malaysian,19.1,
Malaysia,Female, 0 - 4,2005,Non-Malaysian Citizens,28.7,
Malaysia,Female, 0 - 4,2006,Total Ethnic Group,1228.1,
Malaysia,Female, 0 - 4,2006,Bumiputera,168.7,
Malaysia,Female, 0 - 4,2006,Malay,705.9,
Malaysia,Female, 0 - 4,2006,Chinese,226.9,
Malaysia,Female, 0 - 4,2006,Indians,79.2,
Malaysia,Female, 0 - 4,2006,Other Malaysian,19.2,
Malaysia,Female, 0 - 4,2006,Non-Malaysian Citizens,28.3,
Malaysia,Female, 0 - 4,2007,Total Ethnic Group,1223.1,
Malaysia,Female, 0 - 4,2007,Bumiputera,171.9,
Malaysia,Female, 0 - 4,2007,Malay,703.7,
Malaysia,Female, 0 - 4,2007,Chinese,222.1,
Malaysia,Female, 0 - 4,2007,Indians,77.6,
Malaysia,Female, 0 - 4,2007,Other Malaysian,19.6,
Malaysia,Female, 0 - 4,2007,Non-Malaysian Citizens,28.2,
Malaysia,Female, 0 - 4,2008,Total Ethnic Group,1223.6,
Malaysia,Female, 0 - 4,2008,Bumiputera,176.7,
Malaysia,Female, 0 - 4,2008,Malay,704.0,
Malaysia,Female, 0 - 4,2008,Chinese,218.2,
Malaysia,Female, 0 - 4,2008,Indians,76.1,
Malaysia,Female, 0 - 4,2008,Other Malaysian,20.3,
Malaysia,Female, 0 - 4,2008,Non-Malaysian Citizens,28.2,
Malaysia,Female, 0 - 4,2009,Total Ethnic Group,1223.3,
Malaysia,Female, 0 - 4,2009,Bumiputera,181.0,
Malaysia,Female, 0 - 4,2009,Malay,705.6,
Malaysia,Female, 0 - 4,2009,Chinese,214.1,
Malaysia,Female, 0 - 4,2009,Indians,74.4,
Malaysia,Female, 0 - 4,2009,Other Malaysian,20.8,
Malaysia,Female, 0 - 4,2009,Non-Malaysian Citizens,27.4,
Malaysia,Female, 0 - 4,2010,Total Ethnic Group,1220.4,
Malaysia,Female, 0 - 4,2010,Other Bumiputera,183.9,
Malaysia,Female, 0 - 4,2010,Malay,710.3,
Malaysia,Female, 0 - 4,2010,Chinese,209.6,
Malaysia,Female, 0 - 4,2010,Indians,73.0,
Malaysia,Female, 0 - 4,2010,Other Malaysian,17.4,
Malaysia,Female, 0 - 4,2010,Non-Malaysian Citizens,26.2,
Malaysia,Female, 0 - 4,2011,Total Ethnic Group,1217.5,
Malaysia,Female, 0 - 4,2011,Other Bumiputera,179.1,
Malaysia,Female, 0 - 4,2011,Malay,712.5,
Malaysia,Female, 0 - 4,2011,Chinese,201.2,
Malaysia,Female, 0 - 4,2011,Indians,71.2,
Malaysia,Female, 0 - 4,2011,Other Malaysian,19.0,
Malaysia,Female, 0 - 4,2011,Non-Malaysian Citizens,34.4,
Malaysia,Female, 0 - 4,2012,Total Ethnic Group,1224.8,
Malaysia,Female, 0 - 4,2012,Other Bumiputera,176.0,
Malaysia,Female, 0 - 4,2012,Malay,721.5,
Malaysia,Female, 0 - 4,2012,Chinese,196.0,
Malaysia,Female, 0 - 4,2012,Indians,69.3,
Malaysia,Female, 0 - 4,2012,Other Malaysian,19.5,
Malaysia,Female, 0 - 4,2012,Non-Malaysian Citizens,42.5,
Malaysia,Female, 0 - 4,2013,Total Ethnic Group,1237.3,
Malaysia,Female, 0 - 4,2013,Bumiputera,904.2,
Malaysia,Female, 0 - 4,2013,Chinese,192.5,
Malaysia,Female, 0 - 4,2013,Indians,67.0,
Malaysia,Female, 0 - 4,2013,Other Malaysian,20.3,
Malaysia,Female, 0 - 4,2013,Non-Malaysian Citizens,53.2,
Malaysia,Female, 0 - 4,2014,Total Ethnic Group,1240.9,
Malaysia,Female, 0 - 4,2014,Bumiputera,908.9,
Malaysia,Female, 0 - 4,2014,Chinese,184.8,
Malaysia,Female, 0 - 4,2014,Indians,63.4,
Malaysia,Female, 0 - 4,2014,Other Malaysian,21.0,
Malaysia,Female, 0 - 4,2014,Non-Malaysian Citizens,62.7,
Malaysia,Female, 0 - 4,2015,Total Ethnic Group,1257.3,
Malaysia,Female, 0 - 4,2015,Bumiputera,923.0,
Malaysia,Female, 0 - 4,2015,Chinese,180.8,
Malaysia,Female, 0 - 4,2015,Indians,60.8,
Malaysia,Female, 0 - 4,2015,Other Malaysian,21.5,
Malaysia,Female, 0 - 4,2015,Non-Malaysian Citizens,71.1,
Malaysia,Female, 0 - 4,2016,Total Ethnic Group,1270.4,
Malaysia,Female, 0 - 4,2016,Bumiputera,940.5,
Malaysia,Female, 0 - 4,2016,Chinese,178.4,
Malaysia,Female, 0 - 4,2016,Indians,58.3,
Malaysia,Female, 0 - 4,2016,Other Malaysian,21.0,
Malaysia,Female, 0 - 4,2016,Non-Malaysian Citizens,72.1,
Malaysia,Female, 0 - 4,2017,Total Ethnic Group,1263.5,
Malaysia,Female, 0 - 4,2017,Bumiputera,945.3,
Malaysia,Female, 0 - 4,2017,Chinese,171.3,
Malaysia,Female, 0 - 4,2017,Indians,56.2,
Malaysia,Female, 0 - 4,2017,Other Malaysian,20.5,
Malaysia,Female, 0 - 4,2017,Non-Malaysian Citizens,70.2,
Malaysia,Female, 0 - 4,2018,Total Ethnic Group,1256.5,
Malaysia,Female, 0 - 4,2018,Bumiputera,953.4,
Malaysia,Female, 0 - 4,2018,Chinese,161.5,
Malaysia,Female, 0 - 4,2018,Indians,55.3,
Malaysia,Female, 0 - 4,2018,Other Malaysian,19.7,
Malaysia,Female, 0 - 4,2018,Non-Malaysian Citizens,66.6,
Malaysia,Female, 0 - 4,2019,Total Ethnic Group,1248.9,
Malaysia,Female, 0 - 4,2019,Bumiputera,956.8,
Malaysia,Female, 0 - 4,2019,Chinese,155.3,
Malaysia,Female, 0 - 4,2019,Indians,54.5,
Malaysia,Female, 0 - 4,2019,Other Malaysian,19.2,
Malaysia,Female, 0 - 4,2019,Non-Malaysian Citizens,63.2,
Malaysia,Female, 0 - 4,2020,Total Ethnic Group,1233.0,
Malaysia,Female, 0 - 4,2020,Bumiputera,868.2,
Malaysia,Female, 0 - 4,2020,Chinese,204.2,
Malaysia,Female, 0 - 4,2020,Indians,62.5,
Malaysia,Female, 0 - 4,2020,Other Malaysian,8.0,
Malaysia,Female, 0 - 4,2020,Non-Malaysian Citizens,90.0,
Malaysia,Female, 5 - 9,1991,Total Ethnic Group,1149.8,
Malaysia,Female, 5 - 9,1991,Bumiputera,126.5,
Malaysia,Female, 5 - 9,1991,Malay,637.9,
Malaysia,Female, 5 - 9,1991,Chinese,262.3,
Malaysia,Female, 5 - 9,1991,Indians,80.3,
Malaysia,Female, 5 - 9,1991,Other Malaysian,13.7,
Malaysia,Female, 5 - 9,1991,Non-Malaysian Citizens,29.0,
Malaysia,Female, 5 - 9,1992,Total Ethnic Group,1174.5,
Malaysia,Female, 5 - 9,1992,Bumiputera,131.5,
Malaysia,Female, 5 - 9,1992,Malay,661.3,
Malaysia,Female, 5 - 9,1992,Chinese,254.3,
Malaysia,Female, 5 - 9,1992,Indians,82.1,
Malaysia,Female, 5 - 9,1992,Other Malaysian,14.3,
Malaysia,Female, 5 - 9,1992,Non-Malaysian Citizens,30.9,
Malaysia,Female, 5 - 9,1993,Total Ethnic Group,1197.9,
Malaysia,Female, 5 - 9,1993,Bumiputera,137.0,
Malaysia,Female, 5 - 9,1993,Malay,678.8,
Malaysia,Female, 5 - 9,1993,Chinese,251.4,
Malaysia,Female, 5 - 9,1993,Indians,82.8,
Malaysia,Female, 5 - 9,1993,Other Malaysian,14.8,
Malaysia,Female, 5 - 9,1993,Non-Malaysian Citizens,33.0,
Malaysia,Female, 5 - 9,1994,Total Ethnic Group,1216.8,
Malaysia,Female, 5 - 9,1994,Bumiputera,141.2,
Malaysia,Female, 5 - 9,1994,Malay,689.6,
Malaysia,Female, 5 - 9,1994,Chinese,252.9,
Malaysia,Female, 5 - 9,1994,Indians,83.2,
Malaysia,Female, 5 - 9,1994,Other Malaysian,15.5,
Malaysia,Female, 5 - 9,1994,Non-Malaysian Citizens,34.4,
Malaysia,Female, 5 - 9,1995,Total Ethnic Group,1223.0,
Malaysia,Female, 5 - 9,1995,Bumiputera,144.6,
Malaysia,Female, 5 - 9,1995,Malay,694.6,
Malaysia,Female, 5 - 9,1995,Chinese,249.0,
Malaysia,Female, 5 - 9,1995,Indians,83.6,
Malaysia,Female, 5 - 9,1995,Other Malaysian,16.1,
Malaysia,Female, 5 - 9,1995,Non-Malaysian Citizens,35.1,
Malaysia,Female, 5 - 9,1996,Total Ethnic Group,1231.2,
Malaysia,Female, 5 - 9,1996,Bumiputera,147.8,
Malaysia,Female, 5 - 9,1996,Malay,698.7,
Malaysia,Female, 5 - 9,1996,Chinese,248.5,
Malaysia,Female, 5 - 9,1996,Indians,83.7,
Malaysia,Female, 5 - 9,1996,Other Malaysian,16.8,
Malaysia,Female, 5 - 9,1996,Non-Malaysian Citizens,35.6,
Malaysia,Female, 5 - 9,1997,Total Ethnic Group,1242.5,
Malaysia,Female, 5 - 9,1997,Bumiputera,152.9,
Malaysia,Female, 5 - 9,1997,Malay,702.1,
Malaysia,Female, 5 - 9,1997,Chinese,248.8,
Malaysia,Female, 5 - 9,1997,Indians,83.7,
Malaysia,Female, 5 - 9,1997,Other Malaysian,18.8,
Malaysia,Female, 5 - 9,1997,Non-Malaysian Citizens,36.2,
Malaysia,Female, 5 - 9,1998,Total Ethnic Group,1255.1,
Malaysia,Female, 5 - 9,1998,Bumiputera,157.2,
Malaysia,Female, 5 - 9,1998,Malay,708.7,
Malaysia,Female, 5 - 9,1998,Chinese,248.0,
Malaysia,Female, 5 - 9,1998,Indians,83.9,
Malaysia,Female, 5 - 9,1998,Other Malaysian,19.6,
Malaysia,Female, 5 - 9,1998,Non-Malaysian Citizens,37.7,
Malaysia,Female, 5 - 9,1999,Total Ethnic Group,1268.9,
Malaysia,Female, 5 - 9,1999,Bumiputera,161.1,
Malaysia,Female, 5 - 9,1999,Malay,717.6,
Malaysia,Female, 5 - 9,1999,Chinese,246.4,
Malaysia,Female, 5 - 9,1999,Indians,84.1,
Malaysia,Female, 5 - 9,1999,Other Malaysian,19.8,
Malaysia,Female, 5 - 9,1999,Non-Malaysian Citizens,39.8,
Malaysia,Female, 5 - 9,2000,Total Ethnic Group,1280.9,
Malaysia,Female, 5 - 9,2000,Bumiputera,163.7,
Malaysia,Female, 5 - 9,2000,Malay,725.7,
Malaysia,Female, 5 - 9,2000,Chinese,245.3,
Malaysia,Female, 5 - 9,2000,Indians,84.1,
Malaysia,Female, 5 - 9,2000,Other Malaysian,19.8,
Malaysia,Female, 5 - 9,2000,Non-Malaysian Citizens,42.3,
Malaysia,Female, 5 - 9,2001,Total Ethnic Group,1299.7,
Malaysia,Female, 5 - 9,2001,Bumiputera,167.1,
Malaysia,Female, 5 - 9,2001,Malay,732.5,
Malaysia,Female, 5 - 9,2001,Chinese,247.8,
Malaysia,Female, 5 - 9,2001,Indians,85.1,
Malaysia,Female, 5 - 9,2001,Other Malaysian,19.8,
Malaysia,Female, 5 - 9,2001,Non-Malaysian Citizens,47.5,
Malaysia,Female, 5 - 9,2002,Total Ethnic Group,1314.3,
Malaysia,Female, 5 - 9,2002,Bumiputera,169.9,
Malaysia,Female, 5 - 9,2002,Malay,738.6,
Malaysia,Female, 5 - 9,2002,Chinese,250.8,
Malaysia,Female, 5 - 9,2002,Indians,86.1,
Malaysia,Female, 5 - 9,2002,Other Malaysian,19.8,
Malaysia,Female, 5 - 9,2002,Non-Malaysian Citizens,49.2,
Malaysia,Female, 5 - 9,2003,Total Ethnic Group,1324.8,
Malaysia,Female, 5 - 9,2003,Bumiputera,172.0,
Malaysia,Female, 5 - 9,2003,Malay,743.2,
Malaysia,Female, 5 - 9,2003,Chinese,253.9,
Malaysia,Female, 5 - 9,2003,Indians,87.3,
Malaysia,Female, 5 - 9,2003,Other Malaysian,19.6,
Malaysia,Female, 5 - 9,2003,Non-Malaysian Citizens,48.8,
Malaysia,Female, 5 - 9,2004,Total Ethnic Group,1331.0,
Malaysia,Female, 5 - 9,2004,Bumiputera,173.4,
Malaysia,Female, 5 - 9,2004,Malay,746.5,
Malaysia,Female, 5 - 9,2004,Chinese,256.8,
Malaysia,Female, 5 - 9,2004,Indians,88.5,
Malaysia,Female, 5 - 9,2004,Other Malaysian,19.4,
Malaysia,Female, 5 - 9,2004,Non-Malaysian Citizens,46.5,
Malaysia,Female, 5 - 9,2005,Total Ethnic Group,1333.8,
Malaysia,Female, 5 - 9,2005,Bumiputera,174.6,
Malaysia,Female, 5 - 9,2005,Malay,748.2,
Malaysia,Female, 5 - 9,2005,Chinese,259.1,
Malaysia,Female, 5 - 9,2005,Indians,89.3,
Malaysia,Female, 5 - 9,2005,Other Malaysian,19.2,
Malaysia,Female, 5 - 9,2005,Non-Malaysian Citizens,43.3,
Malaysia,Female, 5 - 9,2006,Total Ethnic Group,1325.8,
Malaysia,Female, 5 - 9,2006,Bumiputera,175.4,
Malaysia,Female, 5 - 9,2006,Malay,746.2,
Malaysia,Female, 5 - 9,2006,Chinese,259.1,
Malaysia,Female, 5 - 9,2006,Indians,88.7,
Malaysia,Female, 5 - 9,2006,Other Malaysian,18.7,
Malaysia,Female, 5 - 9,2006,Non-Malaysian Citizens,37.7,
Malaysia,Female, 5 - 9,2007,Total Ethnic Group,1312.6,
Malaysia,Female, 5 - 9,2007,Bumiputera,176.9,
Malaysia,Female, 5 - 9,2007,Malay,743.0,
Malaysia,Female, 5 - 9,2007,Chinese,254.5,
Malaysia,Female, 5 - 9,2007,Indians,87.4,
Malaysia,Female, 5 - 9,2007,Other Malaysian,18.2,
Malaysia,Female, 5 - 9,2007,Non-Malaysian Citizens,32.6,
Malaysia,Female, 5 - 9,2008,Total Ethnic Group,1299.3,
Malaysia,Female, 5 - 9,2008,Bumiputera,178.5,
Malaysia,Female, 5 - 9,2008,Malay,739.3,
Malaysia,Female, 5 - 9,2008,Chinese,249.6,
Malaysia,Female, 5 - 9,2008,Indians,85.6,
Malaysia,Female, 5 - 9,2008,Other Malaysian,17.9,
Malaysia,Female, 5 - 9,2008,Non-Malaysian Citizens,28.3,
Malaysia,Female, 5 - 9,2009,Total Ethnic Group,1295.3,
Malaysia,Female, 5 - 9,2009,Bumiputera,183.1,
Malaysia,Female, 5 - 9,2009,Malay,739.1,
Malaysia,Female, 5 - 9,2009,Chinese,244.8,
Malaysia,Female, 5 - 9,2009,Indians,84.5,
Malaysia,Female, 5 - 9,2009,Other Malaysian,17.8,
Malaysia,Female, 5 - 9,2009,Non-Malaysian Citizens,25.9,
Malaysia,Female, 5 - 9,2010,Total Ethnic Group,1294.9,
Malaysia,Female, 5 - 9,2010,Other Bumiputera,187.4,
Malaysia,Female, 5 - 9,2010,Malay,743.8,
Malaysia,Female, 5 - 9,2010,Chinese,240.7,
Malaysia,Female, 5 - 9,2010,Indians,83.1,
Malaysia,Female, 5 - 9,2010,Other Malaysian,14.8,
Malaysia,Female, 5 - 9,2010,Non-Malaysian Citizens,25.1,
Malaysia,Female, 5 - 9,2011,Total Ethnic Group,1275.1,
Malaysia,Female, 5 - 9,2011,Other Bumiputera,187.1,
Malaysia,Female, 5 - 9,2011,Malay,733.6,
Malaysia,Female, 5 - 9,2011,Chinese,232.7,
Malaysia,Female, 5 - 9,2011,Indians,80.4,
Malaysia,Female, 5 - 9,2011,Other Malaysian,15.4,
Malaysia,Female, 5 - 9,2011,Non-Malaysian Citizens,26.0,
Malaysia,Female, 5 - 9,2012,Total Ethnic Group,1256.7,
Malaysia,Female, 5 - 9,2012,Other Bumiputera,186.2,
Malaysia,Female, 5 - 9,2012,Malay,723.5,
Malaysia,Female, 5 - 9,2012,Chinese,226.3,
Malaysia,Female, 5 - 9,2012,Indians,78.1,
Malaysia,Female, 5 - 9,2012,Other Malaysian,16.0,
Malaysia,Female, 5 - 9,2012,Non-Malaysian Citizens,26.7,
Malaysia,Female, 5 - 9,2013,Total Ethnic Group,1243.7,
Malaysia,Female, 5 - 9,2013,Bumiputera,901.3,
Malaysia,Female, 5 - 9,2013,Chinese,220.1,
Malaysia,Female, 5 - 9,2013,Indians,77.0,
Malaysia,Female, 5 - 9,2013,Other Malaysian,16.5,
Malaysia,Female, 5 - 9,2013,Non-Malaysian Citizens,28.7,
Malaysia,Female, 5 - 9,2014,Total Ethnic Group,1234.3,
Malaysia,Female, 5 - 9,2014,Bumiputera,897.7,
Malaysia,Female, 5 - 9,2014,Chinese,214.6,
Malaysia,Female, 5 - 9,2014,Indians,76.0,
Malaysia,Female, 5 - 9,2014,Other Malaysian,16.9,
Malaysia,Female, 5 - 9,2014,Non-Malaysian Citizens,29.1,
Malaysia,Female, 5 - 9,2015,Total Ethnic Group,1224.1,
Malaysia,Female, 5 - 9,2015,Bumiputera,893.1,
Malaysia,Female, 5 - 9,2015,Chinese,208.6,
Malaysia,Female, 5 - 9,2015,Indians,74.5,
Malaysia,Female, 5 - 9,2015,Other Malaysian,17.2,
Malaysia,Female, 5 - 9,2015,Non-Malaysian Citizens,30.7,
Malaysia,Female, 5 - 9,2016,Total Ethnic Group,1218.1,
Malaysia,Female, 5 - 9,2016,Bumiputera,888.6,
Malaysia,Female, 5 - 9,2016,Chinese,200.4,
Malaysia,Female, 5 - 9,2016,Indians,71.9,
Malaysia,Female, 5 - 9,2016,Other Malaysian,18.8,
Malaysia,Female, 5 - 9,2016,Non-Malaysian Citizens,38.5,
Malaysia,Female, 5 - 9,2017,Total Ethnic Group,1225.8,
Malaysia,Female, 5 - 9,2017,Bumiputera,895.2,
Malaysia,Female, 5 - 9,2017,Chinese,195.7,
Malaysia,Female, 5 - 9,2017,Indians,69.5,
Malaysia,Female, 5 - 9,2017,Other Malaysian,19.5,
Malaysia,Female, 5 - 9,2017,Non-Malaysian Citizens,45.9,
Malaysia,Female, 5 - 9,2018,Total Ethnic Group,1235.7,
Malaysia,Female, 5 - 9,2018,Bumiputera,902.2,
Malaysia,Female, 5 - 9,2018,Chinese,192.6,
Malaysia,Female, 5 - 9,2018,Indians,66.4,
Malaysia,Female, 5 - 9,2018,Other Malaysian,20.4,
Malaysia,Female, 5 - 9,2018,Non-Malaysian Citizens,54.0,
Malaysia,Female, 5 - 9,2019,Total Ethnic Group,1227.5,
Malaysia,Female, 5 - 9,2019,Bumiputera,907.5,
Malaysia,Female, 5 - 9,2019,Chinese,185.1,
Malaysia,Female, 5 - 9,2019,Indians,62.8,
Malaysia,Female, 5 - 9,2019,Other Malaysian,20.9,
Malaysia,Female, 5 - 9,2019,Non-Malaysian Citizens,51.3,
Malaysia,Female, 5 - 9,2020,Total Ethnic Group,1273.1,
Malaysia,Female, 5 - 9,2020,Bumiputera,874.7,
Malaysia,Female, 5 - 9,2020,Chinese,245.8,
Malaysia,Female, 5 - 9,2020,Indians,73.2,
Malaysia,Female, 5 - 9,2020,Other Malaysian,8.5,
Malaysia,Female, 5 - 9,2020,Non-Malaysian Citizens,70.8,
Malaysia,Female, 10 - 14,1991,Total Ethnic Group,993.6,
Malaysia,Female, 10 - 14,1991,Bumiputera,110.3,
Malaysia,Female, 10 - 14,1991,Malay,513.5,
Malaysia,Female, 10 - 14,1991,Chinese,260.0,
Malaysia,Female, 10 - 14,1991,Indians,77.5,
Malaysia,Female, 10 - 14,1991,Other Malaysian,11.7,
Malaysia,Female, 10 - 14,1991,Non-Malaysian Citizens,20.6,
Malaysia,Female, 10 - 14,1992,Total Ethnic Group,1026.1,
Malaysia,Female, 10 - 14,1992,Bumiputera,115.0,
Malaysia,Female, 10 - 14,1992,Malay,534.7,
Malaysia,Female, 10 - 14,1992,Chinese,258.2,
Malaysia,Female, 10 - 14,1992,Indians,78.6,
Malaysia,Female, 10 - 14,1992,Other Malaysian,12.1,
Malaysia,Female, 10 - 14,1992,Non-Malaysian Citizens,27.4,
Malaysia,Female, 10 - 14,1993,Total Ethnic Group,1063.0,
Malaysia,Female, 10 - 14,1993,Bumiputera,120.2,
Malaysia,Female, 10 - 14,1993,Malay,560.7,
Malaysia,Female, 10 - 14,1993,Chinese,257.2,
Malaysia,Female, 10 - 14,1993,Indians,79.7,
Malaysia,Female, 10 - 14,1993,Other Malaysian,12.6,
Malaysia,Female, 10 - 14,1993,Non-Malaysian Citizens,32.5,
Malaysia,Female, 10 - 14,1994,Total Ethnic Group,1093.8,
Malaysia,Female, 10 - 14,1994,Bumiputera,125.1,
Malaysia,Female, 10 - 14,1994,Malay,586.1,
Malaysia,Female, 10 - 14,1994,Chinese,254.5,
Malaysia,Female, 10 - 14,1994,Indians,80.2,
Malaysia,Female, 10 - 14,1994,Other Malaysian,13.2,
Malaysia,Female, 10 - 14,1994,Non-Malaysian Citizens,34.8,
Malaysia,Female, 10 - 14,1995,Total Ethnic Group,1131.3,
Malaysia,Female, 10 - 14,1995,Bumiputera,130.7,
Malaysia,Female, 10 - 14,1995,Malay,616.0,
Malaysia,Female, 10 - 14,1995,Chinese,254.6,
Malaysia,Female, 10 - 14,1995,Indians,80.7,
Malaysia,Female, 10 - 14,1995,Other Malaysian,13.8,
Malaysia,Female, 10 - 14,1995,Non-Malaysian Citizens,35.6,
Malaysia,Female, 10 - 14,1996,Total Ethnic Group,1161.3,
Malaysia,Female, 10 - 14,1996,Bumiputera,136.2,
Malaysia,Female, 10 - 14,1996,Malay,640.6,
Malaysia,Female, 10 - 14,1996,Chinese,253.5,
Malaysia,Female, 10 - 14,1996,Indians,81.4,
Malaysia,Female, 10 - 14,1996,Other Malaysian,14.4,
Malaysia,Female, 10 - 14,1996,Non-Malaysian Citizens,35.2,
Malaysia,Female, 10 - 14,1997,Total Ethnic Group,1184.5,
Malaysia,Female, 10 - 14,1997,Bumiputera,141.2,
Malaysia,Female, 10 - 14,1997,Malay,660.0,
Malaysia,Female, 10 - 14,1997,Chinese,250.9,
Malaysia,Female, 10 - 14,1997,Indians,82.7,
Malaysia,Female, 10 - 14,1997,Other Malaysian,15.0,
Malaysia,Female, 10 - 14,1997,Non-Malaysian Citizens,34.7,
Malaysia,Female, 10 - 14,1998,Total Ethnic Group,1204.7,
Malaysia,Female, 10 - 14,1998,Bumiputera,145.9,
Malaysia,Female, 10 - 14,1998,Malay,674.2,
Malaysia,Female, 10 - 14,1998,Chinese,250.7,
Malaysia,Female, 10 - 14,1998,Indians,83.4,
Malaysia,Female, 10 - 14,1998,Other Malaysian,15.7,
Malaysia,Female, 10 - 14,1998,Non-Malaysian Citizens,34.9,
Malaysia,Female, 10 - 14,1999,Total Ethnic Group,1222.2,
Malaysia,Female, 10 - 14,1999,Bumiputera,150.0,
Malaysia,Female, 10 - 14,1999,Malay,685.0,
Malaysia,Female, 10 - 14,1999,Chinese,251.8,
Malaysia,Female, 10 - 14,1999,Indians,84.1,
Malaysia,Female, 10 - 14,1999,Other Malaysian,16.3,
Malaysia,Female, 10 - 14,1999,Non-Malaysian Citizens,35.1,
Malaysia,Female, 10 - 14,2000,Total Ethnic Group,1235.2,
Malaysia,Female, 10 - 14,2000,Bumiputera,154.0,
Malaysia,Female, 10 - 14,2000,Malay,693.3,
Malaysia,Female, 10 - 14,2000,Chinese,251.3,
Malaysia,Female, 10 - 14,2000,Indians,84.5,
Malaysia,Female, 10 - 14,2000,Other Malaysian,17.0,
Malaysia,Female, 10 - 14,2000,Non-Malaysian Citizens,35.1,
Malaysia,Female, 10 - 14,2001,Total Ethnic Group,1262.2,
Malaysia,Female, 10 - 14,2001,Bumiputera,157.8,
Malaysia,Female, 10 - 14,2001,Malay,702.0,
Malaysia,Female, 10 - 14,2001,Chinese,252.0,
Malaysia,Female, 10 - 14,2001,Indians,85.1,
Malaysia,Female, 10 - 14,2001,Other Malaysian,17.3,
Malaysia,Female, 10 - 14,2001,Non-Malaysian Citizens,48.1,
Malaysia,Female, 10 - 14,2002,Total Ethnic Group,1285.6,
Malaysia,Female, 10 - 14,2002,Bumiputera,161.9,
Malaysia,Female, 10 - 14,2002,Malay,710.3,
Malaysia,Female, 10 - 14,2002,Chinese,252.5,
Malaysia,Female, 10 - 14,2002,Indians,85.5,
Malaysia,Female, 10 - 14,2002,Other Malaysian,17.5,
Malaysia,Female, 10 - 14,2002,Non-Malaysian Citizens,58.0,
Malaysia,Female, 10 - 14,2003,Total Ethnic Group,1305.2,
Malaysia,Female, 10 - 14,2003,Bumiputera,166.4,
Malaysia,Female, 10 - 14,2003,Malay,718.5,
Malaysia,Female, 10 - 14,2003,Chinese,253.2,
Malaysia,Female, 10 - 14,2003,Indians,85.8,
Malaysia,Female, 10 - 14,2003,Other Malaysian,17.7,
Malaysia,Female, 10 - 14,2003,Non-Malaysian Citizens,63.6,
Malaysia,Female, 10 - 14,2004,Total Ethnic Group,1321.0,
Malaysia,Female, 10 - 14,2004,Bumiputera,170.6,
Malaysia,Female, 10 - 14,2004,Malay,726.7,
Malaysia,Female, 10 - 14,2004,Chinese,254.5,
Malaysia,Female, 10 - 14,2004,Indians,86.2,
Malaysia,Female, 10 - 14,2004,Other Malaysian,17.7,
Malaysia,Female, 10 - 14,2004,Non-Malaysian Citizens,65.2,
Malaysia,Female, 10 - 14,2005,Total Ethnic Group,1332.0,
Malaysia,Female, 10 - 14,2005,Bumiputera,174.8,
Malaysia,Female, 10 - 14,2005,Malay,733.4,
Malaysia,Female, 10 - 14,2005,Chinese,256.1,
Malaysia,Female, 10 - 14,2005,Indians,86.7,
Malaysia,Female, 10 - 14,2005,Other Malaysian,17.6,
Malaysia,Female, 10 - 14,2005,Non-Malaysian Citizens,63.4,
Malaysia,Female, 10 - 14,2006,Total Ethnic Group,1336.2,
Malaysia,Female, 10 - 14,2006,Bumiputera,178.4,
Malaysia,Female, 10 - 14,2006,Malay,738.2,
Malaysia,Female, 10 - 14,2006,Chinese,257.7,
Malaysia,Female, 10 - 14,2006,Indians,87.3,
Malaysia,Female, 10 - 14,2006,Other Malaysian,17.4,
Malaysia,Female, 10 - 14,2006,Non-Malaysian Citizens,57.3,
Malaysia,Female, 10 - 14,2007,Total Ethnic Group,1333.6,
Malaysia,Female, 10 - 14,2007,Bumiputera,180.5,
Malaysia,Female, 10 - 14,2007,Malay,740.7,
Malaysia,Female, 10 - 14,2007,Chinese,258.7,
Malaysia,Female, 10 - 14,2007,Indians,87.8,
Malaysia,Female, 10 - 14,2007,Other Malaysian,17.0,
Malaysia,Female, 10 - 14,2007,Non-Malaysian Citizens,48.9,
Malaysia,Female, 10 - 14,2008,Total Ethnic Group,1325.7,
